id,sessionId,affect,affect_binary,context,timestamp,time_of_engagement,time_of_completion
681,30,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
682,1,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
683,3,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
684,8,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
685,11,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
686,13,Betrübt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
687,15,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
688,17,Begeistert,1,Laufen,1684251026.477,1684305038.394,1684305042.846
689,18,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
690,20,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
691,21,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
692,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
693,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
694,23,Deprimiert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
695,23,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
696,23,Erfüllt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
697,24,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
698,25,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
699,26,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
700,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
701,29,Schläfrig,0,Laufen,1684251026.477,1684305038.394,1684305042.846
702,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
703,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
704,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
705,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
706,30,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
707,30,Aufgeregt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
708,30,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
709,1,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
710,3,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
711,8,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
712,11,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
713,13,Betrübt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
714,15,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
715,17,Begeistert,1,Laufen,1684251026.477,1684305038.394,1684305042.846
716,18,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
717,20,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
718,21,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
719,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
720,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
721,23,Deprimiert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
722,23,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
723,23,Erfüllt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
724,24,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
725,25,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
726,26,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
727,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
728,29,Schläfrig,0,Laufen,1684251026.477,1684305038.394,1684305042.846
729,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
730,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
731,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
732,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
733,30,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
734,30,Aufgeregt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
735,30,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
736,1,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
737,3,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
738,8,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
739,11,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
740,13,Betrübt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
741,15,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
742,17,Begeistert,1,Laufen,1684251026.477,1684305038.394,1684305042.846
743,18,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
744,20,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
745,21,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
746,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
747,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
748,23,Deprimiert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
749,23,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
750,23,Erfüllt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
751,24,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
752,25,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
753,26,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
754,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
755,29,Schläfrig,0,Laufen,1684251026.477,1684305038.394,1684305042.846
756,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
757,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
758,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
759,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
760,30,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
761,30,Aufgeregt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
762,30,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
763,1,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
764,3,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
765,8,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
766,11,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
767,13,Betrübt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
768,15,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
769,17,Begeistert,1,Laufen,1684251026.477,1684305038.394,1684305042.846
770,18,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
771,20,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
772,21,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
773,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
774,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
775,23,Deprimiert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
776,23,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
777,23,Erfüllt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
778,24,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
779,25,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
780,26,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
781,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
782,29,Schläfrig,0,Laufen,1684251026.477,1684305038.394,1684305042.846
783,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
784,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
785,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
786,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
787,30,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
788,30,Aufgeregt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
789,30,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
790,1,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
791,3,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
792,8,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
793,11,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
794,13,Betrübt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
795,15,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
796,17,Begeistert,1,Laufen,1684251026.477,1684305038.394,1684305042.846
797,18,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
798,20,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
799,21,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
800,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
801,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
802,23,Deprimiert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
803,23,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
804,23,Erfüllt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
805,24,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
806,25,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
807,26,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
808,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
809,29,Schläfrig,0,Laufen,1684251026.477,1684305038.394,1684305042.846
810,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
811,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
812,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
813,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
814,30,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
815,30,Aufgeregt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
816,30,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
817,1,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
818,3,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
819,8,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
820,11,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
821,13,Betrübt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
822,15,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
823,17,Begeistert,1,Laufen,1684251026.477,1684305038.394,1684305042.846
824,18,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
825,20,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
826,21,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
827,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
828,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
829,23,Deprimiert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
830,23,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
831,23,Erfüllt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
832,24,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
833,25,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
834,26,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
835,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
836,29,Schläfrig,0,Laufen,1684251026.477,1684305038.394,1684305042.846
837,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
838,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
839,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
840,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
841,30,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
842,30,Aufgeregt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
843,30,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
844,1,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
845,3,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
846,8,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
847,11,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
848,13,Betrübt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
849,15,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
850,17,Begeistert,1,Laufen,1684251026.477,1684305038.394,1684305042.846
851,18,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
852,20,Frustriert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
853,21,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
854,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
855,22,Gelangweilt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
856,23,Deprimiert,0,Laufen,1684251026.477,1684305038.394,1684305042.846
857,23,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
858,23,Erfüllt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
859,24,Erfreut,1,Laufen,1684251026.477,1684305038.394,1684305042.846
860,25,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
861,26,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
862,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
863,29,Schläfrig,0,Laufen,1684251026.477,1684305038.394,1684305042.846
864,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
865,29,Zufrieden,1,Laufen,1684251026.477,1684305038.394,1684305042.846
866,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
867,29,Ruhig,1,Laufen,1684251026.477,1684305038.394,1684305042.846
868,30,Glücklich,1,Laufen,1684251026.477,1684305038.394,1684305042.846
869,30,Aufgeregt,1,Laufen,1684251026.477,1684305038.394,1684305042.846
870,30,Angespannt,0,Laufen,1684251026.477,1684305038.394,1684305042.846
871,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
872,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
873,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
874,5,Frustriert,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
875,5,Begeistert,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
876,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
877,5,Angespannt,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
878,5,Zufrieden,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
879,5,Erfüllt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
880,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
881,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
882,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
883,5,Frustriert,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
884,5,Begeistert,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
885,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
886,5,Angespannt,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
887,5,Zufrieden,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
888,5,Erfüllt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
889,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
890,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
891,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
892,5,Frustriert,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
893,5,Begeistert,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
894,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
895,5,Angespannt,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
896,5,Zufrieden,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
897,5,Erfüllt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
898,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
899,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
900,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
901,5,Frustriert,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
902,5,Begeistert,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
903,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
904,5,Angespannt,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
905,5,Zufrieden,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
906,5,Erfüllt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
907,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
908,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
909,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
910,5,Frustriert,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
911,5,Begeistert,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
912,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
913,5,Angespannt,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
914,5,Zufrieden,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
915,5,Erfüllt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
916,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
917,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
918,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
919,5,Frustriert,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
920,5,Begeistert,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
921,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
922,5,Angespannt,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
923,5,Zufrieden,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
924,5,Erfüllt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
925,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
926,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
927,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
928,5,Frustriert,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
929,5,Begeistert,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
930,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
931,5,Angespannt,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
932,5,Zufrieden,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
933,5,Erfüllt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
934,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
935,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
936,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
937,5,Frustriert,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
938,5,Begeistert,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
939,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
940,5,Angespannt,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
941,5,Zufrieden,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
942,5,Erfüllt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
943,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
944,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
945,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
946,5,Frustriert,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
947,5,Begeistert,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
948,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
949,5,Angespannt,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
950,5,Zufrieden,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
951,5,Erfüllt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
952,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
953,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
954,5,Aufgeregt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
955,5,Frustriert,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
956,5,Begeistert,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
957,5,Erfreut,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
958,5,Angespannt,0,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
959,5,Zufrieden,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
960,5,Erfüllt,1,Unterhaltung,1684233714.084,1684322498.875,1684322523.896
961,1,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
962,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
963,1,Glücklich,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
964,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
965,1,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
966,4,Deprimiert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
967,5,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
968,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
969,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
970,6,Frustriert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
971,6,Ruhig,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
972,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
973,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
974,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
975,6,Schläfrig,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
976,6,Erfüllt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
977,6,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
978,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
979,1,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
980,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
981,1,Glücklich,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
982,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
983,1,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
984,4,Deprimiert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
985,5,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
986,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
987,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
988,6,Frustriert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
989,6,Ruhig,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
990,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
991,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
992,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
993,6,Schläfrig,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
994,6,Erfüllt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
995,6,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
996,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
997,1,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
998,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
999,1,Glücklich,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1000,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1001,1,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1002,4,Deprimiert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1003,5,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1004,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1005,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1006,6,Frustriert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1007,6,Ruhig,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1008,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1009,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1010,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1011,6,Schläfrig,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1012,6,Erfüllt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1013,6,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1014,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1015,1,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1016,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1017,1,Glücklich,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1018,1,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1019,1,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1020,4,Deprimiert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1021,5,Erfreut,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1022,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1023,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1024,6,Frustriert,0,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1025,6,Ruhig,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1026,6,Zufrieden,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1027,6,Begeistert,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
1028,6,Aufgeregt,1,Stand anschauen,1684234118.752,1684316961.642,1684316965.225
